dept_id,dept_name,dept_category,division,dept_type,dept_age_years,location_type,team_size,reporting_structure,manager_experience_level,supervisor_experience_level,primary_function,secondary_function,creation_reason,oversight_body,reporting_lag_days,training_hours_quarterly,violations_past_3years,remediation_plan_active,executive_support,external_consulting,engagement_programs,onboarding_program,improvement_commitment,digital_systems,external_partnerships,interdept_collaboration_score,resource_availability_score,external_interactions_frequency,risk_exposure_operational,risk_exposure_financial,operational_health_index,reporting_gaps_annual,audit_score_q1,audit_score_q2,compliance_score_final,overall_risk_score
DEPT-5561,Global Compliance,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-7887,Process Excellence - North Region,Operational_Compliance,Corporate_HQ,,12.0,Suburban,Large,Hybrid,3.0,4.0,Compliance,Finance,Restructuring,Compliance_Officer,4.0,,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,5.0,5.0,4.0,1.0,10.0,96.7,92.4,89.2,100.0
DEPT-9655,Compliance - Elite Region,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-4672,Premier Risk Management,Financial_Reporting,Corporate_HQ,Support,7.0,Remote,Large,,2.0,4.0,Administrative,Other,,External_Auditor,1.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,,0.0,75.0,75.0,75.0,10.0
DEPT-9598,North Risk Management,Financial_Reporting,Corporate_HQ,Finance,6.0,Remote,Medium,Autonomous,1.0,3.0,Finance,Legal,Expansion,,4.0,,2.0,1.0,,,0.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,5.0,1.0,4.0,29.0,62.8,60.3,59.8,64.5
DEPT-3788,South Office,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-5098,Tactical Department,Financial_Reporting,Corporate_HQ,Finance,7.0,Urban,,Centralized,4.0,3.0,Finance,Other,Regulation,Internal_Audit,2.0,40.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,,,,5.0,8.0,75.0,75.0,75.0,29.0
DEPT-1662,West Services,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-5640,Central Process Excellence,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-6589,Regulatory Affairs - North Region,Financial_Reporting,Corporate_HQ,Support,6.0,Urban,Large,,2.0,2.0,Administrative,Other,Restructuring,Internal_Audit,1.0,40.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,,3.0,1.0,2.0,1.0,1.0,5.0,,40.0,50.0,50.0,26.0
DEPT-2136,Ethics and Compliance - Regional Region,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Large,Centralized,2.0,3.0,,,Restructuring,External_Auditor,2.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,60.0,65.0,65.0,27.0
DEPT-5896,Compliance - West Region,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-5079,Global Services,Financial_Reporting,Corporate_HQ,Support,7.0,Remote,Small,Centralized,2.0,2.0,Operations,Operations,,Internal_Audit,1.0,60.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,,3.0,0.0,55.0,55.0,50.0,20.0
DEPT-4477,Business Integrity - East Region,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Large,Centralized,2.0,2.0,Administrative,Administrative,Regulation,Internal_Audit,1.0,60.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,1.0,4.0,0.0,60.0,60.0,65.0,10.0
DEPT-6846,Business Integrity - Regional Region,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-5855,Quality Assurance - Metro Region,Financial_Reporting,Corporate_HQ,Support,7.0,,Small,Centralized,2.0,2.0,Operations,Other,Regulation,Internal_Audit,2.0,40.0,0.0,,1.0,0.0,0.0,1.0,1.0,,1.0,4.0,4.0,4.0,2.0,3.0,5.0,6.0,60.0,60.0,60.0,28.0
DEPT-2818,Compliance - West Region,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-9396,East Division,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-4261,Alpha Business Integrity,Financial_Reporting,Corporate_HQ,Support,8.0,Urban,Small,Centralized,,3.0,Finance,Operations,Regulation,Internal_Audit,2.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,4.0,1.0,4.0,1.0,8.0,60.0,60.0,75.0,
DEPT-7099,Beta Branch,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Large,Centralized,3.0,2.0,Other,,Regulation,External_Auditor,1.0,40.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,2.0,1.0,1.0,3.0,,70.0,70.0,75.0,12.0
DEPT-7472,Elite Governance,Financial_Reporting,Corporate_HQ,Operations,8.0,Urban,Large,Centralized,,2.0,Operations,Other,Regulation,Internal_Audit,2.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,5.0,2.0,,5.0,8.0,35.0,40.0,35.0,34.0
DEPT-3975,Premier Operations,Financial_Reporting,Corporate_HQ,,8.0,Urban,Large,Centralized,1.0,1.0,Other,Other,Restructuring,Internal_Audit,2.0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,5.0,5.0,1.0,,2.0,0.0,70.0,70.0,70.0,15.0
DEPT-4280,Prime Department,Financial_Reporting,Corporate_HQ,,9.0,Remote,Large,Centralized,3.0,2.0,Administrative,Operations,Restructuring,Compliance_Officer,1.0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,4.0,,2.0,5.0,0.0,55.0,50.0,50.0,20.0
DEPT-2150,Metro Quality Assurance,Financial_Reporting,Corporate_HQ,Support,9.0,Urban,Large,Centralized,3.0,3.0,Other,Other,Expansion,,1.0,80.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,,4.0,,60.0,60.0,17.0
DEPT-7279,Business Integrity - Beta Region,Financial_Reporting,Corporate_HQ,Compliance,12.0,International,,,0.0,,Technology,Compliance,Regulation,,1.0,,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,1.0,4.0,3.0,1.0,66.1,65.9,65.8,25.5
DEPT-3213,Tactical Hub,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-6441,Advanced Hub,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-2992,Central Ethics and Compliance,Financial_Reporting,Corporate_HQ,Support,7.0,Remote,Large,Centralized,4.0,4.0,Operations,Operations,Expansion,,2.0,60.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,3.0,4.0,1.0,1.0,5.0,0.0,35.0,35.0,40.0,10.0
DEPT-2980,Risk Management - Metro Region,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-8481,Quality Assurance - Prime Region,Risk_Management,Corporate_HQ,Compliance,2.0,International,Medium,Hybrid,4.0,1.0,Operations,Operations,Expansion,External_Auditor,3.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,5.0,5.0,2.0,4.0,2.0,6.0,,86.4,87.0,33.0
DEPT-2612,Prime Department,Risk_Management,Corporate_HQ,,5.0,,Medium,Autonomous,4.0,1.0,Compliance,Technology,Restructuring,Board_Committee,4.0,41.0,3.0,0.0,0.0,,1.0,0.0,0.0,1.0,,4.0,5.0,1.0,5.0,3.0,4.0,14.0,80.7,68.2,53.6,
DEPT-2977,Tactical Division,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-9743,East Internal Controls,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-9871,Audit Services - Premier Region,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-6380,Risk Management - Regional Region,Financial_Reporting,Corporate_HQ,,5.0,Urban,Large,Centralized,4.0,,Operations,,,External_Auditor,2.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,4.0,4.0,2.0,3.0,5.0,,60.0,55.0,60.0,27.0
DEPT-3298,Innovation Quality Assurance,Financial_Reporting,Corporate_HQ,Operations,8.0,Urban,Small,Centralized,2.0,1.0,Administrative,Other,Regulation,Internal_Audit,4.0,40.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,5.0,3.0,2.0,45.0,50.0,55.0,46.0
DEPT-3019,North Internal Controls,Financial_Reporting,Corporate_HQ,Support,5.0,Urban,Large,Centralized,,2.0,Administrative,Other,Regulation,Internal_Audit,1.0,40.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,2.0,1.0,1.0,5.0,6.0,65.0,60.0,65.0,13.0
DEPT-8518,Global Business Integrity,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-6832,Digital Ethics and Compliance,Financial_Reporting,Corporate_HQ,Support,5.0,Urban,Large,Centralized,,3.0,Other,Other,Merger,External_Auditor,2.0,20.0,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,1.0,,1.0,5.0,4.0,55.0,55.0,55.0,12.0
DEPT-7421,North Group,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-4591,Metro Compliance,Financial_Reporting,Corporate_HQ,Support,8.0,,Large,Centralized,1.0,1.0,Administrative,Other,Regulation,Internal_Audit,3.0,20.0,3.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,5.0,2.0,5.0,1.0,5.0,4.0,6.0,55.0,50.0,55.0,63.0
DEPT-3187,Compliance - Legacy Region,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-2923,Prime Solutions,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-8270,Central Unit,Risk_Management,Regional_Operations,Finance,10.0,Remote,Large,Centralized,2.0,2.0,,Operations,Expansion,,1.0,100.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,5.0,5.0,2.0,25.0,87.9,87.1,86.9,72.5
DEPT-2337,Advanced Solutions,Financial_Reporting,Corporate_HQ,Support,5.0,Remote,Large,Centralized,1.0,1.0,Administrative,Other,Restructuring,Internal_Audit,2.0,80.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,65.0,65.0,65.0,12.0
DEPT-3611,Quality Assurance - Central Region,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-1416,West Internal Controls,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,,Centralized,3.0,2.0,Other,Other,Regulation,Internal_Audit,1.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,3.0,4.0,1.0,3.0,3.0,2.0,,90.0,85.0,
DEPT-6372,Ethics and Compliance - Alpha Region,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-9785,East Quality Assurance,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-9896,Ethics and Compliance - Prime Region,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-3310,Legacy Operations,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-4539,Beta Operations,Financial_Reporting,Corporate_HQ,Operations,,Urban,Large,Centralized,1.0,2.0,Administrative,Operations,Merger,Compliance_Officer,,40.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,5.0,5.0,16.0,50.0,55.0,60.0,53.0
DEPT-3813,Alpha Ethics and Compliance,Financial_Reporting,Corporate_HQ,Support,,Urban,Large,Centralized,3.0,2.0,Other,Other,Restructuring,Internal_Audit,1.0,40.0,0.0,0.0,,0.0,0.0,1.0,1.0,,1.0,4.0,3.0,2.0,,3.0,,,60.0,65.0,75.0,25.0
DEPT-4289,Risk Management - Tactical Region,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-6139,North Audit Services,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-7286,Quality Assurance - Strategic Region,Financial_Reporting,Corporate_HQ,Support,7.0,Remote,Large,Centralized,2.0,2.0,Other,Other,,Internal_Audit,1.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,1.0,2.0,3.0,21.0,65.0,65.0,65.0,25.5
DEPT-3941,Strategic Sector,Financial_Reporting,Corporate_HQ,Support,6.0,Urban,Large,Centralized,3.0,3.0,Other,Other,Restructuring,External_Auditor,1.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,3.0,2.0,1.0,2.0,5.0,0.0,55.0,65.0,65.0,15.0
DEPT-6148,Regional Operations,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-2227,Regulatory Affairs - Digital Region,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-6945,Premier Risk Management,Financial_Reporting,Corporate_HQ,Support,6.0,Urban,Large,,4.0,4.0,Other,Other,Expansion,Internal_Audit,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,3.0,4.0,1.0,2.0,1.0,4.0,60.0,65.0,65.0,17.0
DEPT-7812,East Business Integrity,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-1270,Financial Controls - Metro Region,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-5604,Tactical Audit Services,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-5209,North Business Integrity,Financial_Reporting,Corporate_HQ,Operations,6.0,Urban,Large,Centralized,4.0,3.0,Finance,Operations,Expansion,Internal_Audit,1.0,80.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,0.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,85.0,85.0,85.0,11.0
DEPT-6253,Alpha Branch,Financial_Reporting,Corporate_HQ,Operations,5.0,,Large,Centralized,4.0,3.0,,Administrative,,Internal_Audit,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,1.0,4.0,5.0,2.0,,1.0,5.0,0.0,65.0,70.0,75.0,10.0
DEPT-5849,Alpha Services,Financial_Reporting,Corporate_HQ,Operations,6.0,Urban,Large,Centralized,1.0,2.0,Operations,Operations,Merger,,1.0,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,1.0,,3.0,0.0,50.0,45.0,55.0,15.0
DEPT-2997,Risk Management - Strategic Region,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Small,Centralized,2.0,2.0,Other,Other,Regulation,,,20.0,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,3.0,5.0,2.0,65.0,60.0,60.0,21.0
DEPT-7890,Regulatory Affairs - Innovation Region,Financial_Reporting,Corporate_HQ,Operations,,Urban,,Centralized,4.0,2.0,Finance,Operations,Merger,Internal_Audit,1.0,20.0,,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,2.0,4.0,2.0,4.0,,0.0,55.0,55.0,55.0,30.0
DEPT-6100,Global Quality Assurance,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-2746,Beta Sector,Financial_Reporting,Corporate_HQ,Support,,Urban,Large,Centralized,4.0,3.0,Other,Other,Expansion,Internal_Audit,1.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,,5.0,2.0,4.0,1.0,,55.0,45.0,50.0,38.0
DEPT-9866,Audit Services - South Region,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-1947,North Division,Financial_Reporting,Corporate_HQ,,7.0,Urban,Large,,3.0,3.0,Other,Operations,Expansion,Internal_Audit,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,5.0,3.0,5.0,5.0,0.0,85.0,90.0,85.0,40.0
DEPT-4299,Risk Management - Strategic Region,Financial_Reporting,Corporate_HQ,Support,8.0,Urban,Small,Autonomous,2.0,1.0,Other,Other,Regulation,Internal_Audit,1.0,40.0,0.0,0.0,,0.0,0.0,,1.0,1.0,1.0,4.0,3.0,4.0,1.0,3.0,5.0,2.0,60.0,60.0,65.0,21.0
DEPT-8069,Emerging Business Integrity,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-2527,Governance - Regional Region,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Large,Centralized,3.0,4.0,Operations,,Regulation,Internal_Audit,1.0,60.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,5.0,1.0,3.0,5.0,8.0,55.0,65.0,70.0,24.0
DEPT-6616,Strategic Regulatory Affairs,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-1552,Metro Unit,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-8600,Beta Audit Services,Financial_Reporting,Corporate_HQ,Operations,5.0,Remote,,,3.0,4.0,Administrative,Compliance,Regulation,Internal_Audit,4.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,3.0,,,1.0,5.0,2.0,60.0,55.0,55.0,11.0
DEPT-9746,Financial Controls - Strategic Region,Financial_Reporting,Corporate_HQ,Support,6.0,Urban,Small,Centralized,1.0,2.0,Other,Operations,Expansion,External_Auditor,1.0,40.0,0.0,,0.0,,1.0,,1.0,1.0,0.0,4.0,4.0,3.0,1.0,1.0,1.0,0.0,65.0,65.0,50.0,10.0
DEPT-2756,Risk Management - East Region,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-3292,Governance - Innovation Region,Financial_Reporting,Corporate_HQ,Operations,6.0,Remote,Large,,4.0,,,Compliance,Regulation,Internal_Audit,1.0,20.0,,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,3.0,5.0,5.0,2.0,5.0,4.0,8.0,70.0,70.0,75.0,
DEPT-3384,Emerging Unit,Financial_Reporting,Corporate_HQ,Support,8.0,,Small,Centralized,,0.0,Other,Finance,Regulation,Internal_Audit,2.0,88.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,2.0,,1.0,3.0,3.0,5.0,17.0,67.5,64.3,63.6,38.5
DEPT-2856,Premier Risk Management,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-8460,Regulatory Affairs - Digital Region,Financial_Reporting,Corporate_HQ,Support,5.0,Urban,Small,Centralized,4.0,3.0,Operations,Operations,Expansion,External_Auditor,1.0,40.0,,1.0,0.0,0.0,1.0,1.0,1.0,,1.0,4.0,4.0,4.0,,4.0,2.0,0.0,65.0,60.0,60.0,30.0
DEPT-5433,Prime Regulatory Affairs,Financial_Reporting,Corporate_HQ,Operations,5.0,Urban,Large,,2.0,2.0,Other,Other,Restructuring,Compliance_Officer,1.0,60.0,0.0,0.0,1.0,,0.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,3.0,0.0,70.0,70.0,75.0,10.0
DEPT-8201,Premier Risk Management,Financial_Reporting,Corporate_HQ,Support,5.0,Urban,,Centralized,1.0,1.0,Other,Operations,Regulation,,1.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,2.0,1.0,2.0,5.0,0.0,60.0,60.0,60.0,15.0
DEPT-8246,Quality Assurance - Global Region,Financial_Reporting,Corporate_HQ,Legal,6.0,Urban,Small,Centralized,,2.0,,Other,,Internal_Audit,,40.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,,55.0,55.0,50.0,23.0
DEPT-7207,Governance - Regional Region,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-2612,South Department,Financial_Reporting,Corporate_HQ,Operations,7.0,Remote,Large,Centralized,2.0,,Operations,Other,,Internal_Audit,4.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,55.0,50.0,50.0,51.0
DEPT-8380,Risk Management - Emerging Region,Financial_Reporting,Corporate_HQ,Support,6.0,Urban,Large,Centralized,1.0,3.0,Administrative,Operations,,Internal_Audit,1.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,4.0,,5.0,1.0,1.0,3.0,,70.0,65.0,65.0,10.0
DEPT-2157,Advanced Business Integrity,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Large,Centralized,1.0,1.0,Other,,Regulation,Internal_Audit,1.0,40.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,4.0,4.0,4.0,1.0,3.0,1.0,0.0,,75.0,75.0,20.0
DEPT-2896,Prime Risk Management,Financial_Reporting,Corporate_HQ,Operations,,Urban,Small,Autonomous,4.0,2.0,Finance,Finance,Merger,External_Auditor,2.0,20.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,5.0,5.0,,3.0,4.0,5.0,4.0,50.0,45.0,45.0,37.0
DEPT-4191,Alpha Quality Assurance,Financial_Reporting,Corporate_HQ,,7.0,Urban,Large,Centralized,4.0,3.0,Finance,Operations,Expansion,Internal_Audit,1.0,60.0,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,4.0,2.0,2.0,1.0,2.0,3.0,0.0,85.0,90.0,90.0,15.0
DEPT-3747,Central Quality Assurance,Financial_Reporting,Corporate_HQ,Operations,9.0,,Small,Autonomous,4.0,,Operations,Administrative,Expansion,Internal_Audit,1.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,,1.0,1.0,,55.0,65.0,70.0,12.0
DEPT-6945,Central Quality Assurance,Financial_Reporting,Corporate_HQ,Support,6.0,Urban,Large,Centralized,2.0,1.0,Other,Other,Restructuring,Internal_Audit,1.0,20.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,5.0,2.0,1.0,1.0,5.0,4.0,45.0,,50.0,12.0
DEPT-3062,Risk Management - South Region,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-1095,Alpha Group,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-9845,Strategic Compliance,Financial_Reporting,Regional_Operations,Support,13.0,International,Medium,,,3.0,Technology,Administrative,Merger,Board_Committee,2.0,,,0.0,1.0,,1.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,5.0,4.0,4.0,11.0,69.8,69.5,69.4,50.5
DEPT-3473,Beta Group,Financial_Reporting,Corporate_HQ,Operations,6.0,Urban,Small,Centralized,4.0,3.0,Compliance,Other,Regulation,Internal_Audit,1.0,20.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,5.0,4.0,5.0,1.0,1.0,3.0,7.0,70.0,70.0,75.0,13.5
DEPT-9662,Business Integrity - North Region,Financial_Reporting,Corporate_HQ,Operations,6.0,Urban,Small,Centralized,2.0,1.0,Other,Other,Regulation,Internal_Audit,1.0,40.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,2.0,5.0,0.0,65.0,70.0,,15.0
DEPT-7071,Process Excellence - Metro Region,Financial_Reporting,Corporate_HQ,Operations,,Urban,Large,,4.0,4.0,Compliance,Compliance,,,1.0,20.0,0.0,0.0,,0.0,0.0,1.0,,1.0,1.0,3.0,3.0,2.0,2.0,1.0,5.0,16.0,45.0,45.0,40.0,23.0
DEPT-9646,Regional Sector,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-1026,Premier Governance,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-5368,Advanced Unit,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-9477,Global Department,Financial_Reporting,Corporate_HQ,Operations,5.0,Urban,Large,Autonomous,3.0,3.0,Other,Finance,Expansion,External_Auditor,,80.0,0.0,,0.0,,0.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,1.0,1.0,,10.0,50.0,50.0,50.0,15.0
DEPT-2646,Legacy Business Integrity,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-9801,Process Excellence - Legacy Region,Financial_Reporting,Corporate_HQ,Support,8.0,Urban,Small,Centralized,2.0,2.0,Other,Other,Restructuring,Compliance_Officer,1.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,0.0,50.0,45.0,60.0,10.0
DEPT-3143,Legacy Unit,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Large,Centralized,1.0,1.0,Administrative,Other,Regulation,External_Auditor,1.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,3.0,3.0,1.0,,3.0,2.0,45.0,55.0,55.0,11.0
DEPT-2882,Core Services,Financial_Reporting,Regional_Operations,Technology,4.0,Remote,Medium,Hybrid,2.0,4.0,Other,Compliance,Innovation,Compliance_Officer,4.0,72.0,2.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,1.0,5.0,3.0,,75.9,81.3,82.4,61.0
DEPT-3290,Tactical Quality Assurance,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPT-4798,Internal Controls - Global Region,Financial_Reporting,Corporate_HQ,Operations,5.0,Urban,Large,Centralized,2.0,3.0,,Operations,Regulation,External_Auditor,1.0,20.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,,2.0,1.0,3.0,3.0,0.0,55.0,55.0,60.0,20.0
DEPT-8113,Metro Financial Controls,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Large,Centralized,1.0,,Administrative,,Regulation,Internal_Audit,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,3.0,3.0,1.0,1.0,3.0,0.0,60.0,55.0,60.0,10.0
DEPT-7486,Risk Management - Premier Region,Financial_Reporting,Corporate_HQ,Operations,6.0,Urban,Large,Centralized,3.0,2.0,Other,Other,Restructuring,Internal_Audit,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,5.0,4.0,,1.0,1.0,5.0,,60.0,,60.0,12.0
DEPT-9586,Prime Services,Operational_Compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
